Date,Region,Country,NO2_mean_mol_m2
2020-06-10,Emerging Markets,Brazil,5.914286222656658e-06
2020-06-11,Emerging Markets,Brazil,6.7361606651765275e-06
2020-06-12,Emerging Markets,Brazil,8.024184672802285e-06
2020-06-13,Emerging Markets,Brazil,6.371854239696576e-06
2020-06-14,Emerging Markets,Brazil,6.697953180526119e-06
2020-06-15,Emerging Markets,Brazil,8.325618404290176e-06
2020-06-16,Emerging Markets,Brazil,8.357701979787739e-06
2020-06-17,Emerging Markets,Brazil,8.795887370558355e-06
2020-06-18,Emerging Markets,Brazil,7.249778637675317e-06
2020-06-19,Emerging Markets,Brazil,6.848686245419463e-06
2020-06-20,Emerging Markets,Brazil,7.547159188554704e-06
2020-06-21,Emerging Markets,Brazil,5.990544257134395e-06
2020-06-22,Emerging Markets,Brazil,7.875220044320347e-06
2020-06-23,Emerging Markets,Brazil,6.592713510661758e-06
2020-06-24,Emerging Markets,Brazil,7.637679250556394e-06
2020-06-25,Emerging Markets,Brazil,6.838935930752665e-06
2020-06-26,Emerging Markets,Brazil,6.182455012562069e-06
2020-06-27,Emerging Markets,Brazil,7.303314538917123e-06
2020-06-28,Emerging Markets,Brazil,6.35049505155482e-06
2020-06-29,Emerging Markets,Brazil,6.715653508770448e-06
2020-06-30,Emerging Markets,Brazil,6.211127310586741e-06
2020-07-01,Emerging Markets,Brazil,7.381876692894702e-06
2020-07-02,Emerging Markets,Brazil,8.403702330876205e-06
2020-07-03,Emerging Markets,Brazil,9.105002451974184e-06
2020-07-04,Emerging Markets,Brazil,9.696681531222611e-06
2020-07-05,Emerging Markets,Brazil,9.609557318715417e-06
2020-07-06,Emerging Markets,Brazil,1.1257697547017625e-05
2020-07-07,Emerging Markets,Brazil,1.1751768814570558e-05
2020-07-08,Emerging Markets,Brazil,9.928756044274663e-06
2020-07-09,Emerging Markets,Brazil,9.868546965717098e-06
2020-07-10,Emerging Markets,Brazil,1.233946451674467e-05
2020-07-11,Emerging Markets,Brazil,1.0446070286254074e-05
2020-07-12,Emerging Markets,Brazil,9.74583501238224e-06
2020-07-13,Emerging Markets,Brazil,1.0364206569963347e-05
2020-07-14,Emerging Markets,Brazil,1.0854320484942061e-05
2020-07-15,Emerging Markets,Brazil,1.122831209964004e-05
2020-07-16,Emerging Markets,Brazil,1.1375495672884523e-05
2020-07-17,Emerging Markets,Brazil,1.1741295429300044e-05
2020-07-18,Emerging Markets,Brazil,1.5716933774984557e-05
2020-07-19,Emerging Markets,Brazil,6.229209844057992e-06
2020-07-20,Emerging Markets,Brazil,9.761985548703731e-06
2020-07-21,Emerging Markets,Brazil,9.757499664293207e-06
2020-07-22,Emerging Markets,Brazil,1.0736118019459475e-05
2020-07-23,Emerging Markets,Brazil,1.0958690318809203e-05
2020-07-24,Emerging Markets,Brazil,1.0214638536580985e-05
2020-07-25,Emerging Markets,Brazil,9.113513189855238e-06
2020-07-26,Emerging Markets,Brazil,1.018994164813146e-05
2020-07-27,Emerging Markets,Brazil,9.81686629885338e-06
2020-07-28,Emerging Markets,Brazil,9.25215047648478e-06
2020-07-29,Emerging Markets,Brazil,1.0028178370107895e-05
2020-07-30,Emerging Markets,Brazil,1.0850154872865147e-05
2020-07-31,Emerging Markets,Brazil,1.1987893911319895e-05
2020-08-01,Emerging Markets,Brazil,1.2181867346830385e-05
2020-08-02,Emerging Markets,Brazil,1.227867524272926e-05
2020-08-03,Emerging Markets,Brazil,1.3210817947216996e-05
2020-08-04,Emerging Markets,Brazil,1.4158946872639456e-05
2020-08-05,Emerging Markets,Brazil,1.4839392633924181e-05
2020-08-06,Emerging Markets,Brazil,1.6273115646447474e-05
2020-08-07,Emerging Markets,Brazil,1.613601969607577e-05
2020-08-08,Emerging Markets,Brazil,1.6508139012511943e-05
2020-08-09,Emerging Markets,Brazil,1.5581384179417932e-05
2020-08-10,Emerging Markets,Brazil,1.5666700445527543e-05
2020-08-11,Emerging Markets,Brazil,1.3971155514867979e-05
2020-08-12,Emerging Markets,Brazil,1.5475894315161284e-05
2020-08-13,Emerging Markets,Brazil,1.5019720156870137e-05
2020-08-14,Emerging Markets,Brazil,1.6547191093611986e-05
2020-08-15,Emerging Markets,Brazil,1.5842790806871882e-05
2020-08-16,Emerging Markets,Brazil,1.4120439636233722e-05
2020-08-17,Emerging Markets,Brazil,1.465357559845955e-05
2020-08-18,Emerging Markets,Brazil,1.4926595002487131e-05
2020-08-19,Emerging Markets,Brazil,1.3950805738096691e-05
2020-08-20,Emerging Markets,Brazil,1.2207330629147431e-05
2020-08-21,Emerging Markets,Brazil,1.3689523686892493e-05
2020-08-22,Emerging Markets,Brazil,1.3113675798834216e-05
2020-08-23,Emerging Markets,Brazil,1.5563625483238473e-05
2020-08-24,Emerging Markets,Brazil,1.707650522543575e-05
2020-08-25,Emerging Markets,Brazil,1.5729809264075147e-05
2020-08-26,Emerging Markets,Brazil,1.57637077874933e-05
2020-08-27,Emerging Markets,Brazil,1.5698483940058834e-05
2020-08-28,Emerging Markets,Brazil,1.7379453529883927e-05
2020-08-29,Emerging Markets,Brazil,1.9266866305111114e-05
2020-08-30,Emerging Markets,Brazil,1.8972630945460884e-05
2020-08-31,Emerging Markets,Brazil,1.7586900238992378e-05
2020-09-01,Emerging Markets,Brazil,1.8534663141816405e-05
2020-09-02,Emerging Markets,Brazil,1.9956126157988668e-05
2020-09-03,Emerging Markets,Brazil,1.8371281145484183e-05
2020-09-04,Emerging Markets,Brazil,1.7264753789184374e-05
2020-09-05,Emerging Markets,Brazil,2.051101275448707e-05
2020-09-06,Emerging Markets,Brazil,2.1342444403643005e-05
2020-09-07,Emerging Markets,Brazil,2.1492825160664793e-05
2020-09-08,Emerging Markets,Brazil,2.1343799242103176e-05
2020-09-09,Emerging Markets,Brazil,2.0394158773395386e-05
2020-09-10,Emerging Markets,Brazil,1.982776632533242e-05
2020-09-11,Emerging Markets,Brazil,2.0531749358273736e-05
2020-09-12,Emerging Markets,Brazil,2.3292484161473022e-05
2020-09-13,Emerging Markets,Brazil,2.4591600593073815e-05
2020-09-14,Emerging Markets,Brazil,2.0515273130401633e-05
2020-09-15,Emerging Markets,Brazil,2.1859383734712987e-05
2020-09-16,Emerging Markets,Brazil,1.9845330404921214e-05
2020-09-17,Emerging Markets,Brazil,1.649292591370562e-05
2020-09-18,Emerging Markets,Brazil,1.5957673844710418e-05
2020-09-19,Emerging Markets,Brazil,1.3571869026630866e-05
2020-09-20,Emerging Markets,Brazil,1.3258231007197855e-05
2020-09-21,Emerging Markets,Brazil,1.3087897017534497e-05
2020-09-22,Emerging Markets,Brazil,1.3565490438452e-05
2020-09-23,Emerging Markets,Brazil,1.5076107969902261e-05
2020-09-24,Emerging Markets,Brazil,1.6806235923807113e-05
2020-09-25,Emerging Markets,Brazil,1.888009620456711e-05
2020-09-26,Emerging Markets,Brazil,1.644366569579465e-05
2020-09-27,Emerging Markets,Brazil,1.6704553208142457e-05
2020-09-28,Emerging Markets,Brazil,1.8487960668254786e-05
2020-09-29,Emerging Markets,Brazil,2.1060592079003625e-05
2020-09-30,Emerging Markets,Brazil,2.3703386267938177e-05
2020-10-01,Emerging Markets,Brazil,2.197466506699792e-05
2020-10-02,Emerging Markets,Brazil,1.7785210648480938e-05
2020-10-03,Emerging Markets,Brazil,1.721797631663779e-05
2020-10-04,Emerging Markets,Brazil,1.7828482681289363e-05
2020-10-05,Emerging Markets,Brazil,1.4889883884502596e-05
2020-10-06,Emerging Markets,Brazil,1.4833124747799403e-05
2020-10-07,Emerging Markets,Brazil,1.5037279060759305e-05
2020-10-08,Emerging Markets,Brazil,1.3659301386734645e-05
2020-10-09,Emerging Markets,Brazil,1.2352301644888983e-05
2020-10-10,Emerging Markets,Brazil,9.125403135082333e-06
2020-10-11,Emerging Markets,Brazil,9.829425338679718e-06
2020-10-12,Emerging Markets,Brazil,1.0224200237776464e-05
2020-10-13,Emerging Markets,Brazil,1.1085259258397384e-05
2020-10-14,Emerging Markets,Brazil,1.0589026177580655e-05
2020-10-15,Emerging Markets,Brazil,1.2732642330192996e-05
2020-10-16,Emerging Markets,Brazil,1.2671878832917739e-05
2020-10-17,Emerging Markets,Brazil,1.1873748799839833e-05
2020-10-18,Emerging Markets,Brazil,1.0251321057109726e-05
2020-10-19,Emerging Markets,Brazil,1.1627094233376064e-05
2020-10-20,Emerging Markets,Brazil,1.1695312696275446e-05
2020-10-21,Emerging Markets,Brazil,1.2350007606179906e-05
2020-10-22,Emerging Markets,Brazil,1.4939656536436404e-05
2020-10-23,Emerging Markets,Brazil,1.1392609800136144e-05
2020-10-24,Emerging Markets,Brazil,1.0498536546898394e-05
2020-10-25,Emerging Markets,Brazil,1.2317347824294527e-05
2020-10-26,Emerging Markets,Brazil,1.0373220008057207e-05
2020-10-27,Emerging Markets,Brazil,9.40181003163494e-06
2020-10-28,Emerging Markets,Brazil,1.0059069313900903e-05
2020-10-29,Emerging Markets,Brazil,1.2204066559756876e-05
2020-10-30,Emerging Markets,Brazil,1.0045325605526732e-05
2020-10-31,Emerging Markets,Brazil,1.0227286109660613e-05
2020-11-01,Emerging Markets,Brazil,8.676046585782095e-06
2020-11-02,Emerging Markets,Brazil,6.976528178598598e-06
2020-11-03,Emerging Markets,Brazil,9.248215351919535e-06
2020-11-04,Emerging Markets,Brazil,9.609008601797382e-06
2020-11-05,Emerging Markets,Brazil,1.0268584724665313e-05
2020-11-06,Emerging Markets,Brazil,9.645896319250207e-06
2020-11-07,Emerging Markets,Brazil,9.977570350997054e-06
2020-11-08,Emerging Markets,Brazil,1.0542537713134442e-05
2020-11-09,Emerging Markets,Brazil,9.18793863060169e-06
2020-11-10,Emerging Markets,Brazil,8.48692369469154e-06
2020-11-11,Emerging Markets,Brazil,7.5705663363881095e-06
2020-11-12,Emerging Markets,Brazil,8.767025190672122e-06
2020-11-13,Emerging Markets,Brazil,9.914831813184582e-06
2020-11-14,Emerging Markets,Brazil,1.0441531792738743e-05
2020-11-15,Emerging Markets,Brazil,9.173200984124061e-06
2020-11-16,Emerging Markets,Brazil,1.0937179209706293e-05
2020-11-17,Emerging Markets,Brazil,8.62993035571408e-06
2020-11-18,Emerging Markets,Brazil,9.205061700915403e-06
2020-11-19,Emerging Markets,Brazil,7.4468125732823646e-06
2020-11-20,Emerging Markets,Brazil,6.973116861315134e-06
2020-11-21,Emerging Markets,Brazil,1.0457550875496967e-05
2020-11-22,Emerging Markets,Brazil,8.88894248265105e-06
2020-11-23,Emerging Markets,Brazil,8.184053466606664e-06
2020-11-24,Emerging Markets,Brazil,8.763045083666778e-06
2020-11-25,Emerging Markets,Brazil,9.342178037237542e-06
2020-11-26,Emerging Markets,Brazil,1.1302660438225158e-05
2020-11-27,Emerging Markets,Brazil,1.2328183406486914e-05
2020-11-28,Emerging Markets,Brazil,8.78707321173493e-06
2020-11-29,Emerging Markets,Brazil,9.950947256800993e-06
2020-11-30,Emerging Markets,Brazil,1.0524810082721726e-05
2020-12-01,Emerging Markets,Brazil,8.684749008723337e-06
2020-12-02,Emerging Markets,Brazil,1.0698540239027299e-05
2020-12-03,Emerging Markets,Brazil,1.0057362185538585e-05
2020-12-04,Emerging Markets,Brazil,9.479686381015017e-06
2020-12-05,Emerging Markets,Brazil,1.17650049575587e-05
2020-12-06,Emerging Markets,Brazil,1.036540142447319e-05
2020-12-07,Emerging Markets,Brazil,9.497395286627799e-06
2020-12-08,Emerging Markets,Brazil,8.955602338035748e-06
2020-12-09,Emerging Markets,Brazil,8.53035885676976e-06
2020-12-10,Emerging Markets,Brazil,9.338785900270372e-06
2020-12-11,Emerging Markets,Brazil,9.810041275885897e-06
2020-12-12,Emerging Markets,Brazil,9.352737371903226e-06
2020-12-13,Emerging Markets,Brazil,9.679176813322247e-06
2020-12-14,Emerging Markets,Brazil,9.087759210222779e-06
2020-12-15,Emerging Markets,Brazil,8.854392944195213e-06
2020-12-16,Emerging Markets,Brazil,1.118320719527591e-05
2020-12-17,Emerging Markets,Brazil,1.1159608791837224e-05
2020-12-18,Emerging Markets,Brazil,1.1899853608780895e-05
2020-12-19,Emerging Markets,Brazil,1.1263357363391316e-05
2020-12-20,Emerging Markets,Brazil,1.0731979203441573e-05
2020-12-21,Emerging Markets,Brazil,9.976622089736595e-06
2020-12-22,Emerging Markets,Brazil,8.936741241056538e-06
2020-12-23,Emerging Markets,Brazil,9.367178227720082e-06
2020-12-24,Emerging Markets,Brazil,1.0071562586569897e-05
2020-12-25,Emerging Markets,Brazil,9.516887408325127e-06
2020-12-26,Emerging Markets,Brazil,9.544024709632749e-06
2020-12-27,Emerging Markets,Brazil,9.813545835882985e-06
2020-12-28,Emerging Markets,Brazil,1.0721108743053614e-05
2020-12-29,Emerging Markets,Brazil,1.0861640090182872e-05
2020-12-30,Emerging Markets,Brazil,1.0251414528027134e-05
2020-12-31,Emerging Markets,Brazil,1.0514076613638507e-05
2021-01-01,Emerging Markets,Brazil,1.0153860941135917e-05
2021-01-02,Emerging Markets,Brazil,9.951594433373613e-06
2021-01-03,Emerging Markets,Brazil,1.0667814655114422e-05
2021-01-04,Emerging Markets,Brazil,1.1146461308335272e-05
2021-01-05,Emerging Markets,Brazil,9.122509064499407e-06
2021-01-06,Emerging Markets,Brazil,1.1602583060049408e-05
2021-01-07,Emerging Markets,Brazil,1.0327939881770764e-05
2021-01-08,Emerging Markets,Brazil,1.1248014601134553e-05
2021-01-09,Emerging Markets,Brazil,1.1134035803202627e-05
2021-01-10,Emerging Markets,Brazil,1.057721778310903e-05
2021-01-11,Emerging Markets,Brazil,9.984833320200028e-06
2021-01-12,Emerging Markets,Brazil,9.104939551568802e-06
2021-01-13,Emerging Markets,Brazil,1.0922693907804167e-05
2021-01-14,Emerging Markets,Brazil,9.74749248119728e-06
2021-01-15,Emerging Markets,Brazil,1.0001372413610625e-05
2021-01-16,Emerging Markets,Brazil,7.960545794490419e-06
2021-01-17,Emerging Markets,Brazil,7.930379951911168e-06
2021-01-18,Emerging Markets,Brazil,5.5015776444923665e-06
2021-01-19,Emerging Markets,Brazil,9.235579278545891e-06
2021-01-20,Emerging Markets,Brazil,9.378336582326291e-06
2021-01-21,Emerging Markets,Brazil,8.92599628804662e-06
2021-01-22,Emerging Markets,Brazil,9.001019455853696e-06
2021-01-23,Emerging Markets,Brazil,9.492836638709936e-06
2021-01-24,Emerging Markets,Brazil,9.60804860064691e-06
2021-01-25,Emerging Markets,Brazil,8.860651468924979e-06
2021-01-26,Emerging Markets,Brazil,8.921832032724743e-06
2021-01-27,Emerging Markets,Brazil,8.739943928296978e-06
2021-01-28,Emerging Markets,Brazil,8.533526442534737e-06
2021-01-29,Emerging Markets,Brazil,8.870019471396912e-06
2021-01-30,Emerging Markets,Brazil,7.3736159164928e-06
2021-01-31,Emerging Markets,Brazil,8.222390350365311e-06
2021-02-01,Emerging Markets,Brazil,9.369496172396273e-06
2021-02-02,Emerging Markets,Brazil,1.1034907214526351e-05
2021-02-03,Emerging Markets,Brazil,9.949767854820784e-06
2021-02-04,Emerging Markets,Brazil,9.781463427419005e-06
2021-02-05,Emerging Markets,Brazil,9.48438563695998e-06
2021-02-06,Emerging Markets,Brazil,7.22855226314663e-06
2021-02-07,Emerging Markets,Brazil,6.380240562820721e-06
2021-02-08,Emerging Markets,Brazil,6.635737579331266e-06
2021-02-09,Emerging Markets,Brazil,7.407242743951506e-06
2021-02-10,Emerging Markets,Brazil,8.039032384233907e-06
2021-02-11,Emerging Markets,Brazil,7.820726306028153e-06
2021-02-12,Emerging Markets,Brazil,6.639796863253146e-06
2021-02-13,Emerging Markets,Brazil,8.096044591859282e-06
2021-02-14,Emerging Markets,Brazil,9.476569720595513e-06
2021-02-15,Emerging Markets,Brazil,1.0219635528355448e-05
2021-02-16,Emerging Markets,Brazil,8.527089179518492e-06
2021-02-17,Emerging Markets,Brazil,6.925889153458361e-06
2021-02-18,Emerging Markets,Brazil,7.09065388924757e-06
2021-02-19,Emerging Markets,Brazil,7.3553368618940334e-06
2021-02-20,Emerging Markets,Brazil,9.256905468885244e-06
2021-02-21,Emerging Markets,Brazil,7.66101242379739e-06
2021-02-22,Emerging Markets,Brazil,7.054968212982748e-06
2021-02-23,Emerging Markets,Brazil,7.121004796731536e-06
2021-02-24,Emerging Markets,Brazil,7.289909350510887e-06
2021-02-25,Emerging Markets,Brazil,9.033176730588254e-06
2021-02-26,Emerging Markets,Brazil,9.109435645201684e-06
2021-02-27,Emerging Markets,Brazil,9.636441171958348e-06
2021-02-28,Emerging Markets,Brazil,8.097796719668609e-06
2021-03-01,Emerging Markets,Brazil,9.920075101073186e-06
2021-03-02,Emerging Markets,Brazil,9.888804605193687e-06
2021-03-03,Emerging Markets,Brazil,7.245298724763898e-06
2021-03-04,Emerging Markets,Brazil,7.535677194841754e-06
2021-03-05,Emerging Markets,Brazil,8.399209302091465e-06
2021-03-06,Emerging Markets,Brazil,8.40301427475138e-06
2021-03-07,Emerging Markets,Brazil,8.300794425265817e-06
2021-03-08,Emerging Markets,Brazil,9.240761225473823e-06
2021-03-09,Emerging Markets,Brazil,9.427949020831629e-06
2021-03-10,Emerging Markets,Brazil,7.419763363436971e-06
2021-03-11,Emerging Markets,Brazil,7.17164966135435e-06
2021-03-12,Emerging Markets,Brazil,7.265370426927972e-06
2021-03-13,Emerging Markets,Brazil,1.0289814953111897e-05
2021-03-14,Emerging Markets,Brazil,9.474869896690394e-06
2021-03-15,Emerging Markets,Brazil,8.18617273833503e-06
2021-03-16,Emerging Markets,Brazil,7.889926519501778e-06
2021-03-17,Emerging Markets,Brazil,8.829117953444443e-06
2021-03-18,Emerging Markets,Brazil,8.24778428572176e-06
2021-03-19,Emerging Markets,Brazil,7.64857100980864e-06
2021-03-20,Emerging Markets,Brazil,7.728812991747297e-06
2021-03-21,Emerging Markets,Brazil,6.842869287883753e-06
2021-03-22,Emerging Markets,Brazil,7.99314084612532e-06
2021-03-23,Emerging Markets,Brazil,8.092666101799948e-06
2021-03-24,Emerging Markets,Brazil,8.957814312839396e-06
2021-03-25,Emerging Markets,Brazil,1.035070811884331e-05
2021-03-26,Emerging Markets,Brazil,9.179946100571169e-06
2021-03-27,Emerging Markets,Brazil,7.92240253229021e-06
2021-03-28,Emerging Markets,Brazil,8.360242711259342e-06
2021-03-29,Emerging Markets,Brazil,8.544321580936613e-06
2021-03-30,Emerging Markets,Brazil,8.364053046643036e-06
2021-03-31,Emerging Markets,Brazil,8.141284020886602e-06
2021-04-01,Emerging Markets,Brazil,7.5807247969527484e-06
2021-04-02,Emerging Markets,Brazil,7.779825830820508e-06
2021-04-03,Emerging Markets,Brazil,9.220016975791386e-06
2021-04-04,Emerging Markets,Brazil,8.870495813037203e-06
2021-04-05,Emerging Markets,Brazil,9.006702777873495e-06
2021-04-06,Emerging Markets,Brazil,8.300537271504628e-06
2021-04-07,Emerging Markets,Brazil,7.167219646590122e-06
2021-04-08,Emerging Markets,Brazil,6.707725944416613e-06
2021-04-09,Emerging Markets,Brazil,8.199903443223909e-06
2021-04-10,Emerging Markets,Brazil,8.108278722330193e-06
2021-04-11,Emerging Markets,Brazil,8.98898749333756e-06
2021-04-12,Emerging Markets,Brazil,8.07442499726194e-06
2021-04-13,Emerging Markets,Brazil,8.05080040946838e-06
2021-04-14,Emerging Markets,Brazil,8.964265207740298e-06
2021-04-15,Emerging Markets,Brazil,8.688910004971883e-06
2021-04-16,Emerging Markets,Brazil,9.161437197805916e-06
2021-04-17,Emerging Markets,Brazil,7.46615353186391e-06
2021-04-18,Emerging Markets,Brazil,8.07261902252708e-06
2021-04-19,Emerging Markets,Brazil,8.25214550697683e-06
2021-04-20,Emerging Markets,Brazil,8.370645683381027e-06
2021-04-21,Emerging Markets,Brazil,7.412068623691221e-06
2021-04-22,Emerging Markets,Brazil,8.034567793059058e-06
2021-04-23,Emerging Markets,Brazil,8.46783190673757e-06
2021-04-24,Emerging Markets,Brazil,6.848329147480546e-06
2021-04-25,Emerging Markets,Brazil,6.4026134167994855e-06
2021-04-26,Emerging Markets,Brazil,6.065363998625556e-06
2021-04-27,Emerging Markets,Brazil,7.004096497255976e-06
2021-04-28,Emerging Markets,Brazil,6.521174573743227e-06
2021-04-29,Emerging Markets,Brazil,6.733006966720735e-06
2021-04-30,Emerging Markets,Brazil,8.008823785161219e-06
2021-05-01,Emerging Markets,Brazil,7.7287335665983e-06
2021-05-02,Emerging Markets,Brazil,8.459383279042158e-06
2021-05-03,Emerging Markets,Brazil,8.185899603099918e-06
2021-05-04,Emerging Markets,Brazil,8.780194759758106e-06
2021-05-05,Emerging Markets,Brazil,8.910858940185744e-06
2021-05-06,Emerging Markets,Brazil,8.10584834891485e-06
2021-05-07,Emerging Markets,Brazil,7.842625925706338e-06
2021-05-08,Emerging Markets,Brazil,8.121360348247929e-06
2021-05-09,Emerging Markets,Brazil,7.755178847851752e-06
2021-05-10,Emerging Markets,Brazil,7.820950215430172e-06
2021-05-11,Emerging Markets,Brazil,8.766247998617892e-06
2021-05-12,Emerging Markets,Brazil,6.656773988502424e-06
2021-05-13,Emerging Markets,Brazil,7.825566109340827e-06
2021-05-14,Emerging Markets,Brazil,8.666796198162706e-06
2021-05-15,Emerging Markets,Brazil,8.978425580766536e-06
2021-05-16,Emerging Markets,Brazil,7.663501388844874e-06
